source,year,month,reporting_month,circle,division,subdivision,section,area,cat_code,category,total_services,billed_services,units,load
TG-SPDCL,2026,4,2026-04,BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,KAVURI HILLS,9,EV CHARGING STATIONS,2,2,22634.0,107.0
TG-SPDCL,2026,4,2026-04,BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,PRAGATHINAGAR-1,9,EV CHARGING STATIONS,1,1,163.0,8.0
TG-SPDCL,2026,4,2026-04,BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"VITTAL RAO NAGAR,GAFOORNAGAR",9,EV CHARGING STATIONS,2,,0.0,3.0
TG-SPDCL,2026,4,2026-04,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,HT DOMESTIC,9,EV CHARGING STATIONS,1,1,2257.0,120.0
TG-SPDCL,2026,4,2026-04,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,HV ROAD NO 2 AND 3,9,EV CHARGING STATIONS,3,3,21527.0,161.0
TG-SPDCL,2026,4,2026-04,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,"HV ROAD NO 7,8,9,10 AND 11",9,EV CHARGING STATIONS,1,1,8.0,54.0
TG-SPDCL,2026,4,2026-04,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GRC HIGH VALUES RDNO-12&13 BAN,9,EV CHARGING STATIONS,1,,0.0,54.0
TG-SPDCL,2026,4,2026-04,BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,CT METERS-GRC,9,EV CHARGING STATIONS,3,3,12633.0,162.0
TG-SPDCL,2026,4,2026-04,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GRC-JUBILEE HILLS &FILM NAGAR,9,EV CHARGING STATIONS,2,2,21129.0,109.0
TG-SPDCL,2026,4,2026-04,BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,GRC HIGH VALUES,9,EV CHARGING STATIONS,1,1,28233.0,53.0
TG-SPDCL,2026,4,2026-04,BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV ROAD 22 TO 35,9,EV CHARGING STATIONS,1,1,0.0,50.0
TG-SPDCL,2026,4,2026-04,BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,CT METERS,9,EV CHARGING STATIONS,1,1,23920.0,53.0
TG-SPDCL,2026,4,2026-04,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,"GRC - P.GADDA, P.NAGAR",9,EV CHARGING STATIONS,1,1,857.0,10.0
TG-SPDCL,2026,4,2026-04,BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,GRC. SHYAMLAL,9,EV CHARGING STATIONS,1,1,460.0,22.0
TG-SPDCL,2026,4,2026-04,BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,GRC HV GREENLANDS,9,EV CHARGING STATIONS,1,1,114.0,10.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,KHAITHALAPUR  CT METERS,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,MOOSAPET,9,EV CHARGING STATIONS,1,1,10888.0,5.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,VIVEKNAGAR,9,EV CHARGING STATIONS,4,4,8897.0,167.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,HV,9,EV CHARGING STATIONS,2,2,12249.0,108.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,KPHB COLONY,9,EV CHARGING STATIONS,2,2,6149.0,108.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,MIG,9,EV CHARGING STATIONS,1,1,1232.0,8.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,H.V,9,EV CHARGING STATIONS,1,1,21563.0,53.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"H.V AYYAPPA,GURUKUL,THANDA",9,EV CHARGING STATIONS,1,1,2471.0,15.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,HV,9,EV CHARGING STATIONS,1,1,0.0,20.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,HV KONDAPUR,9,EV CHARGING STATIONS,1,1,2881.0,120.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,HV-3,9,EV CHARGING STATIONS,2,1,31227.0,134.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,RAGHAVENDRA CLNY,9,EV CHARGING STATIONS,1,1,3460.0,9.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,SHILPA VALLY,9,EV CHARGING STATIONS,1,1,0.0,5.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,GACHIBOWLI,9,EV CHARGING STATIONS,2,2,10775.0,106.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,HV WHITEFIELD,9,EV CHARGING STATIONS,1,1,0.0,52.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,SRIRAM NAGAR & JVG CT METERS,9,EV CHARGING STATIONS,1,1,27153.0,53.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,BALAJINAGAR CT METERS,9,EV CHARGING STATIONS,1,1,5306.0,64.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,IBRAHIMBAGH,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,PRAJAY MEGAPOLIS PVT LTD,9,EV CHARGING STATIONS,2,2,0.0,4.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KESARAM(C),9,EV CHARGING STATIONS,1,1,6732.0,60.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,NARSINGI,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,RAMDEVGUDA,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,CT GOVT,9,EV CHARGING STATIONS,5,5,17386.0,306.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,CT-APHB COLONY,9,EV CHARGING STATIONS,2,2,10022.0,84.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NANAKRAMGUDA-2,9,EV CHARGING STATIONS,2,2,10590.0,57.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV GACHIBOWLI,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV GOWLI DODDI,9,EV CHARGING STATIONS,2,2,31764.0,108.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV KHAJAGUDA,9,EV CHARGING STATIONS,1,1,3638.0,54.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,IBRAHIMBAGH,MOKILA,CHILKUR,HIMAYATH NAGAR,9,EV CHARGING STATIONS,1,1,786.0,54.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,"ADITYA,PRAKASH NAGAR",9,EV CHARGING STATIONS,1,1,9715.0,22.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,CHANDANAGAR-HV,9,EV CHARGING STATIONS,1,1,1547.0,22.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV NANAKRAMGUDA,9,EV CHARGING STATIONS,1,1,10168.0,54.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,JOURNALIST COLONY,9,EV CHARGING STATIONS,1,1,5530.0,5.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,GULMOHAR & DUBE COLONY,9,EV CHARGING STATIONS,1,1,5609.0,54.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,SAIKRUPA APPARTMENTS,9,EV CHARGING STATIONS,1,1,654.0,11.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,NALLAGADLA HV,9,EV CHARGING STATIONS,5,5,52405.0,295.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,CT METERS,9,EV CHARGING STATIONS,2,2,14586.0,114.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,MIYAPUR HV,9,EV CHARGING STATIONS,2,2,23058.0,98.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,GOPALA NAGAR,9,EV CHARGING STATIONS,1,1,6332.0,34.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,LAKSHMI NAGAR,9,EV CHARGING STATIONS,1,1,2988.0,7.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,MANIKONDA,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,TARANAGAR GOVT,9,EV CHARGING STATIONS,3,3,42099.0,161.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,POKALWADA,9,EV CHARGING STATIONS,1,1,24263.0,55.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,SHIVALAYAM,9,EV CHARGING STATIONS,1,1,18663.0,53.0
TG-SPDCL,2026,4,2026-04,CYBERCITY,IBRAHIMBAGH,MOKILA,MOKILA,PODDATUR,9,EV CHARGING STATIONS,1,1,71.0,60.0
TG-SPDCL,2026,4,2026-04,GADWAL,GADWAL,ALAMPUR X ROAD,ITIKYAL(ERRAVALLY),PUTANDODDI,9,EV CHARGING STATIONS,1,1,24.0,25.0
TG-SPDCL,2026,4,2026-04,GADWAL,GADWAL,ALAMPUR X ROAD,ITIKYAL(ERRAVALLY),VEMULA,9,EV CHARGING STATIONS,1,1,1167.0,50.0
TG-SPDCL,2026,4,2026-04,GADWAL,GADWAL,ALAMPUR X ROAD,MANOPAAD,JALLAPOOR,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2026,4,2026-04,GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,A.PURCHOWRASTA,9,EV CHARGING STATIONS,3,3,7866.0,131.0
TG-SPDCL,2026,4,2026-04,GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,UNDAVELLY,9,EV CHARGING STATIONS,1,1,0.0,30.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,SRINIVASA SCHOOL,9,EV CHARGING STATIONS,1,1,7133.0,20.8
TG-SPDCL,2026,4,2026-04,HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,STREET LIGHTS & PWS,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,CT METERS DOMESTIC AREA,9,EV CHARGING STATIONS,2,2,0.0,108.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,IDA NACHARAM,9,EV CHARGING STATIONS,3,3,2263.0,56.65
TG-SPDCL,2026,4,2026-04,HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,NACHARAM HV CT METERS,9,EV CHARGING STATIONS,2,2,0.0,69.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,HABSIGUDA,UPPAL,BODUPPAL,HV LI  VENUGOPAL,9,EV CHARGING STATIONS,1,1,1604.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,HABSIGUDA,HABSIGUDA,HABSIGUDA,HBG (CTM),9,EV CHARGING STATIONS,1,1,24.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,IDA MALLAPUR LT,9,EV CHARGING STATIONS,1,1,2858.0,17.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,LT/HT SERVICES MALLAPUR,9,EV CHARGING STATIONS,1,1,2554.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,KEESARA,GHATKESAR,PEERJADIGUDA,HV PEERZADIGUDA,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,HABSIGUDA,UPPAL,RAMANTHAPUR,RAMANTHAPUR,9,EV CHARGING STATIONS,3,3,2732.0,162.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,KEESARA,GHATKESAR,NARAPALLY,MEDIPALLY CT METER SERVICES,9,EV CHARGING STATIONS,1,1,5105.0,70.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,HABSIGUDA,UPPAL,UPPAL,PRASHANTH NAGAR,9,EV CHARGING STATIONS,1,1,5246.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,KEESARA,GHATKESAR,NARAPALLY,NARAPALLY CT METER SERVICES,9,EV CHARGING STATIONS,2,2,0.0,108.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,HABSIGUDA,UPPAL,UPPAL,UPPAL,9,EV CHARGING STATIONS,2,2,10335.0,117.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,HV BAGAYATH,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,HV CT METERS,9,EV CHARGING STATIONS,2,2,4456.0,108.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,KEESARA,GHATKESAR,GHATKESAR,HIGH VALUE -1,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,KEESARA,GHATKESAR,GHATKESAR,HIGH VALUE -2,9,EV CHARGING STATIONS,2,2,3077.0,108.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,HV IDA UPPAL,9,EV CHARGING STATIONS,2,2,3702.0,83.92
TG-SPDCL,2026,4,2026-04,HABSIGUDA,KEESARA,KEESARA,KEESARA,HV NON CT AND CT METERS,9,EV CHARGING STATIONS,1,1,6.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,KEESARA,KEESARA,NAGARAM,NAGARAM,9,EV CHARGING STATIONS,1,,0.0,15.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,KEESARA,KEESARA,KEESARA,KEESARA VILLAGE,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,KEESARA,GHATKESAR,MEDIPALLY,HV CT METERS C.C & MEDIPALLY,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,KAMALA NAGAR (HV),9,EV CHARGING STATIONS,1,1,8186.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,M J COLONY,9,EV CHARGING STATIONS,1,1,0.0,17.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-I,PHASE - V (5),9,EV CHARGING STATIONS,1,1,905.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,MOULA - ALI (HV),9,EV CHARGING STATIONS,1,1,2136.0,22.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-I,PHASE-III (3),9,EV CHARGING STATIONS,1,1,5602.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-I,PHASE-IV(4),9,EV CHARGING STATIONS,1,1,3754.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,HV-I,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-II,N N COLONY,9,EV CHARGING STATIONS,1,1,1498.0,40.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SAINIKPURI,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SANIKPURI,9,EV CHARGING STATIONS,1,,0.0,11.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-II,PHASE-II(2) KRUPP,9,EV CHARGING STATIONS,1,1,2548.0,63.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-II,PHASE-IIA (6) OFFICE BACK SIDE,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SRINIVAS NAGAR 2,9,EV CHARGING STATIONS,1,1,455.0,2.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,OLD MOULALI,9,EV CHARGING STATIONS,1,1,9822.0,15.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,HV / HV,9,EV CHARGING STATIONS,1,1,7158.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,SADULLA NAGAR,9,EV CHARGING STATIONS,1,,0.0,5.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,UPPERGUDA,9,EV CHARGING STATIONS,2,2,0.0,4.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,JJ NAGAR VAMPUGUDA-CT METERS,9,EV CHARGING STATIONS,4,4,15550.0,173.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,KOWKOOR NON CT SERVICES,9,EV CHARGING STATIONS,1,1,1920.0,14.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,KOWKOOR PEDSO HKT-CT METERS,9,EV CHARGING STATIONS,1,,0.0,50.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,JAMMIIGADDA HV,9,EV CHARGING STATIONS,1,1,0.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,MAITHRI V.GUDA NON CT SERVICES,9,EV CHARGING STATIONS,2,2,8868.0,35.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,R.K PURAM,9,EV CHARGING STATIONS,1,1,12400.0,53.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,MALKAJGIRI,MALKAJGIRI,HV (CT METER),9,EV CHARGING STATIONS,1,1,5603.0,53.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,YAPRAL NON-CT SERVICES,9,EV CHARGING STATIONS,1,1,23.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,ASRAO NAGAR (HV),9,EV CHARGING STATIONS,1,1,7611.0,54.0
TG-SPDCL,2026,4,2026-04,HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,CT METERS,9,EV CHARGING STATIONS,3,1,5553.0,162.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,AZAMABAD,BARKATPURA,SHANKARMUTT,CT METER,9,EV CHARGING STATIONS,1,1,8233.0,54.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,GOLCONDA,GRC HV GOLCONDA,9,EV CHARGING STATIONS,1,1,38.0,54.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,AZAMABAD,BARKATPURA,SHANKARMUTT,GRC HV SHANKARMUTT,9,EV CHARGING STATIONS,1,1,1679.0,15.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,AZAMABAD,AMBERPET,AMBERPET,CT METER,9,EV CHARGING STATIONS,2,2,21.0,108.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,GRC CT METERS,9,EV CHARGING STATIONS,3,3,2988.0,161.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,AZAMABAD,AMBERPET,GOLNAKA,MARUTHI NAGAR,9,EV CHARGING STATIONS,1,1,0.0,17.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,GRC CT SECTION,9,EV CHARGING STATIONS,3,3,15588.0,162.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,KAPADIA LANE,9,EV CHARGING STATIONS,1,1,3642.0,22.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,SURYANAGAR,GRC CT METERS,9,EV CHARGING STATIONS,1,1,8066.0,54.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,SURYANAGAR,GRC HV SURYA NAGAR,9,EV CHARGING STATIONS,1,1,6753.0,21.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"FATE MAINDAN, K VENUGOPALA CHA",9,EV CHARGING STATIONS,1,1,2234.0,54.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,GRC CT METERS V N COLONY,9,EV CHARGING STATIONS,1,1,15131.0,53.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,HIMAYAT NAGAR,GRC-AE/SANTHOSH AR,9,EV CHARGING STATIONS,1,1,10851.0,54.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,BJR COLLEGE ROAD,9,EV CHARGING STATIONS,1,1,29232.0,54.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,BOAT CLUB (HYDERABAD),9,EV CHARGING STATIONS,3,3,11829.0,161.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,MCH OFFICE KHAIRATABAD,9,EV CHARGING STATIONS,1,1,17250.0,40.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,RETHI BOWLI,GRC CT METERS,9,EV CHARGING STATIONS,1,1,4946.0,60.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,GRC-1 ---9491381804,9,EV CHARGING STATIONS,1,1,8542.0,54.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,GRC CT METERS,9,EV CHARGING STATIONS,3,3,20511.0,158.0
TG-SPDCL,2026,4,2026-04,HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,AMRUTHA ESTATE(MEDINOVA),9,EV CHARGING STATIONS,1,1,107.0,54.0
TG-SPDCL,2026,4,2026-04,HYDERABAD SOUTH,CHARMINAR,CHARMINAR,HUSSAINI ALAM,GRC,9,EV CHARGING STATIONS,1,1,6673.0,17.0
TG-SPDCL,2026,4,2026-04,HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHATRINAKA,GRC,9,EV CHARGING STATIONS,1,1,2471.0,12.0
TG-SPDCL,2026,4,2026-04,HYDERABAD SOUTH,CHARMINAR,CHARMINAR,MOGHAL PURA,GRC SERVICES,9,EV CHARGING STATIONS,1,1,2464.0,10.0
TG-SPDCL,2026,4,2026-04,HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,FALAKNUMA,GRC,9,EV CHARGING STATIONS,1,1,3598.0,12.0
TG-SPDCL,2026,4,2026-04,HYDERABAD SOUTH,CHARMINAR,MIR ALAM,ATTAPUR,CT METER,9,EV CHARGING STATIONS,4,4,7672.0,108.0
TG-SPDCL,2026,4,2026-04,HYDERABAD SOUTH,CHARMINAR,MIR ALAM,KISHANBAGH,BHARATNAGAR OLD,9,EV CHARGING STATIONS,1,1,0.0,5.0
TG-SPDCL,2026,4,2026-04,HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHANDRAYANA GUTTA,GRC,9,EV CHARGING STATIONS,2,2,0.0,108.0
TG-SPDCL,2026,4,2026-04,HYDERABAD SOUTH,CHARMINAR,MIR ALAM,KISHANBAGH,TEJASWI NAGAR COLONY-2,9,EV CHARGING STATIONS,1,,0.0,10.0
TG-SPDCL,2026,4,2026-04,HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,GRCHV CHUDIBAZAR,9,EV CHARGING STATIONS,1,1,0.0,22.0
